timestamp,price
2017-12-15 09:00:00,684.27
2017-12-16 09:00:00,692.83
2017-12-17 09:00:00,717.71
2017-12-18 09:00:00,785.99
2017-12-19 09:00:00,812.5
2017-12-20 09:00:00,799.17
2017-12-21 09:00:00,789.39
2017-12-22 09:00:00,657.83
2017-12-23 09:00:00,700.44
2017-12-24 09:00:00,675.91
2017-12-25 09:00:00,723.14
2017-12-26 09:00:00,753.48
2017-12-27 09:00:00,739.94
2017-12-28 09:00:00,716.69
2017-12-29 09:00:00,739.6
2017-12-30 09:00:00,692.99
2017-12-31 09:00:00,741.27
2018-01-01 09:00:00,757.22
